PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20260626;06;2026;8650855;1;5;1;50;19;1;68.562568488;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650855;1;6;1;50;19;1;68.562568488;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650856;1;1;1;50;19;1;115.17777469;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650856;1;2;1;50;19;1;115.17777469;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650856;1;3;1;50;19;1;115.17777469;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650859;1;1;1;50;19;1;186.41379064;19;1;;1;6;EN TRATAMIENTOS MEDICOS;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650859;1;2;1;50;19;1;186.41379064;19;1;;1;4;;;2;2;;;;2;1;;1;;;1;;;;;;;;;;;;1
20260626;06;2026;8650861;1;1;1;50;19;1;89.636617443;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650861;1;2;1;50;19;1;89.636617443;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650861;1;3;1;50;19;1;89.636617443;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650861;1;4;1;50;19;1;89.636617443;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650861;1;5;1;50;19;1;89.636617443;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650862;1;1;1;50;19;1;121.12500681;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650862;1;2;1;50;19;1;121.12500681;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650862;1;3;1;50;19;1;121.12500681;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650863;1;1;1;50;19;1;185.69356195;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650864;1;1;1;50;19;1;227.75982119;19;1;;1;2;;;2;2;;;;2;1;;1;;;1;;;;;;;;;;;;1
20260626;06;2026;8650866;1;1;1;50;19;1;133.61819549;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650866;1;2;1;50;19;1;133.61819549;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650866;1;3;1;50;19;1;133.61819549;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650867;1;1;1;50;19;1;103.74379075;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650867;1;2;1;50;19;1;103.74379075;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650867;1;3;1;50;19;1;103.74379075;19;1;;1;4;;;2;2;;;;2;1;;1;;1;1;;;;;;;;;;;;1
20260626;06;2026;8650867;1;4;1;50;19;1;103.74379075;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650868;1;1;1;50;19;1;210.16059575;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650868;1;2;1;50;19;1;210.16059575;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650868;1;3;1;50;19;1;210.16059575;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650871;1;1;1;50;19;1;180.53540745;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650872;1;1;1;50;19;1;203.77250556;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650872;1;2;1;50;19;1;203.77250556;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650873;1;1;1;50;19;1;197.05537845;19;;1;1;6;DILIGENCIAS MEDICAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650873;1;2;1;50;19;1;197.05537845;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650874;1;1;1;50;19;1;149.6571582;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650874;1;2;1;50;19;1;149.6571582;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650874;1;3;1;50;19;1;149.6571582;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650876;1;1;1;50;19;1;197.74863625;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650877;1;1;1;50;19;1;223.47104934;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650878;1;1;1;50;19;1;174.48608176;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650878;1;2;1;50;19;1;174.48608176;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650879;1;1;1;50;19;1;112.81085169;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650879;1;2;1;50;19;1;112.81085169;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650879;1;3;1;50;19;1;112.81085169;19;1;;1;3;;;2;2;;;;2;1;1;1;;1;;;;;;;;;;;;;1
20260626;06;2026;8650879;1;5;1;50;19;1;112.81085169;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650880;1;1;1;50;19;1;194.24898798;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650880;1;2;1;50;19;1;194.24898798;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650881;1;1;1;50;19;1;211.20647184;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650882;1;1;1;50;19;1;211.70214838;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650882;1;2;1;50;19;1;211.70214838;19;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650884;1;1;1;50;19;1;210.16059575;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650884;1;2;1;50;19;1;210.16059575;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650884;1;3;1;50;19;1;210.16059575;19;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650886;1;1;1;50;19;1;299.7772556;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650886;1;2;1;50;19;1;299.7772556;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650887;1;1;1;50;19;1;166.02312203;19;1;;1;6;CUIDAR A SU HIJA QUE ESTA QUE TIENE BEBE;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650887;1;2;1;50;19;1;166.02312203;19;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650888;1;1;1;50;19;1;146.51196377;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650888;1;2;1;50;19;1;146.51196377;19;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20260626;06;2026;8650888;1;3;1;50;19;1;146.51196377;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650888;1;4;1;50;19;1;146.51196377;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650889;1;1;1;50;19;1;148.61938388;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650889;1;2;1;50;19;1;148.61938388;19;;1;1;6;VIAJANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650890;1;1;1;50;19;1;158.93099016;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650890;1;2;1;50;19;1;158.93099016;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650891;1;1;1;50;19;1;166.02312203;19;;1;1;6;EN RECUPERACION DE UNA CIRUGIA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650891;1;2;1;50;19;1;166.02312203;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650892;1;1;1;50;19;1;171.81922384;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650894;1;1;1;50;19;1;192.00588349;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650895;1;1;1;50;19;1;207.60692136;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650895;1;2;1;50;19;1;207.60692136;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650895;1;3;1;50;19;1;207.60692136;19;1;;1;2;;;2;2;;;;2;1;;1;1;1;1;;;;;;;;;;;;1
20260626;06;2026;8650895;1;4;1;50;19;1;207.60692136;19;;1;1;6;PRACTICAR FUTBOL;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650896;1;1;1;50;19;1;152.85451488;19;;1;1;6;PENSIONADO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650896;1;2;1;50;19;1;152.85451488;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650896;1;3;1;50;19;1;152.85451488;19;;1;1;6;RECUPERACION DE AFECTACION EN SU SALUD POR TUMOR CEREBRAL;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650896;1;4;1;50;19;1;152.85451488;19;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650896;1;5;1;50;19;1;152.85451488;19;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650896;1;6;1;50;19;1;152.85451488;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650897;1;1;1;50;19;1;125.72006411;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650897;1;2;1;50;19;1;125.72006411;19;1;;1;4;;;2;2;;;;2;1;;1;;1;1;;;;;;;;;;;;1
20260626;06;2026;8650897;1;3;1;50;19;1;125.72006411;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650898;1;1;1;50;19;1;209.64745811;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650898;1;2;1;50;19;1;209.64745811;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650899;1;1;1;50;19;1;204.40627165;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;13;DIFICULTADES PARA OBTENER DOCUMENTOS MIGRATARIOS LEGALES HABILITANTES PARA  PODER TRABAJAR EN EL PAIS;;;;;
20260626;06;2026;8650899;1;2;1;50;19;1;204.40627165;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650900;1;1;1;50;19;1;169.663993;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650900;1;2;1;50;19;1;169.663993;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650901;1;1;1;50;19;1;236.47452888;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650901;1;2;1;50;19;1;236.47452888;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650901;1;4;1;50;19;1;236.47452888;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650902;1;1;1;50;19;1;227.11807962;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650902;1;2;1;50;19;1;227.11807962;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650903;1;1;1;50;19;1;141.61215642;19;;1;1;6;PENSIONADO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650905;1;1;1;50;19;1;211.70214838;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650905;1;2;1;50;19;1;211.70214838;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650906;1;1;1;50;19;1;211.20647184;19;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650907;1;1;1;50;19;1;244.07556348;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650908;1;1;1;50;19;1;194.74466452;19;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650908;1;2;1;50;19;1;194.74466452;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650908;1;3;1;50;19;1;194.74466452;19;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650909;1;1;1;50;19;1;208.1597538;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650910;1;1;1;50;19;1;204.40627165;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650910;1;2;1;50;19;1;204.40627165;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650911;1;1;1;50;19;1;227.11807962;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650911;1;2;1;50;19;1;227.11807962;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650912;1;1;1;50;19;1;164.6825453;19;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650913;1;1;1;50;19;1;299.54728245;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650914;1;1;1;50;19;1;191.63848848;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650914;1;3;1;50;19;1;191.63848848;19;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650915;1;1;1;50;19;1;219.8366541;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650915;1;2;1;50;19;1;219.8366541;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650916;1;1;1;50;19;1;198.72831966;19;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650916;1;2;1;50;19;1;198.72831966;19;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650917;1;1;1;50;19;1;153.57036626;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650917;1;2;1;50;19;1;153.57036626;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650917;1;3;1;50;19;1;153.57036626;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650919;1;1;1;50;19;1;161.00433254;19;1;;1;6;PENSIONADO;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650919;1;2;1;50;19;1;161.00433254;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650923;1;1;1;50;19;1;144.90389928;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650923;1;2;1;50;19;1;144.90389928;19;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650924;1;1;1;50;19;1;129.81114338;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650925;1;1;1;50;19;1;234.00044566;19;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650925;1;2;1;50;19;1;234.00044566;19;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650926;1;1;1;50;19;1;173.08152451;19;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260623;06;2026;8650927;1;1;1;50;20;1;218.77851822;20;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260623;06;2026;8650927;1;2;1;50;20;1;218.77851822;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650928;1;1;1;50;20;1;313.26963668;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650928;1;2;1;50;20;1;313.26963668;20;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650929;1;1;1;50;20;1;386.58929976;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260625;06;2026;8650929;1;2;1;50;20;1;386.58929976;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650930;1;1;1;50;20;1;425.72370467;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650930;1;2;1;50;20;1;425.72370467;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650930;1;3;1;50;20;1;425.72370467;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650932;1;1;1;50;20;1;288.70309829;20;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650932;1;2;1;50;20;1;288.70309829;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650932;1;3;1;50;20;1;288.70309829;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650933;1;1;1;50;20;1;313.37301687;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20260626;06;2026;8650934;1;1;1;50;20;1;586.41069488;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650934;1;2;1;50;20;1;586.41069488;20;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650934;1;3;1;50;20;1;586.41069488;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650934;1;4;1;50;20;1;586.41069488;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650935;1;1;1;50;20;1;125.17424958;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650936;1;1;1;50;20;1;319.76933481;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650936;1;2;1;50;20;1;319.76933481;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650937;1;1;1;50;20;1;391.03956607;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650937;1;2;1;50;20;1;391.03956607;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650937;1;3;1;50;20;1;391.03956607;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650939;1;1;1;50;20;1;244.23798298;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650939;1;2;1;50;20;1;244.23798298;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650939;1;3;1;50;20;1;244.23798298;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650940;1;1;1;50;20;1;520.83613074;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650940;1;2;1;50;20;1;520.83613074;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650940;1;3;1;50;20;1;520.83613074;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650940;1;4;1;50;20;1;520.83613074;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650941;1;1;1;50;20;1;192.76151179;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650942;1;1;1;50;20;1;283.49881982;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650942;1;2;1;50;20;1;283.49881982;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650943;1;1;1;50;20;1;248.54151418;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650943;1;2;1;50;20;1;248.54151418;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650943;1;3;1;50;20;1;248.54151418;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650943;1;4;1;50;20;1;248.54151418;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8650944;1;1;1;50;20;1;251.96391248;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650944;1;2;1;50;20;1;251.96391248;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650944;1;3;1;50;20;1;251.96391248;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650944;1;5;1;50;20;1;251.96391248;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650945;1;1;1;50;20;1;319.12346772;20;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650945;1;2;1;50;20;1;319.12346772;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650945;1;3;1;50;20;1;319.12346772;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650945;1;5;1;50;20;1;319.12346772;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650945;1;6;1;50;20;1;319.12346772;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650946;1;1;1;50;20;1;368.864895;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650946;1;2;1;50;20;1;368.864895;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;1;2;;;
20260626;06;2026;8650946;1;3;1;50;20;1;368.864895;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650948;1;1;1;50;20;1;264.26635851;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650948;1;2;1;50;20;1;264.26635851;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650950;1;1;1;50;20;1;528.64251191;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;2;;2;;
20260626;06;2026;8650950;1;2;1;50;20;1;528.64251191;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650951;1;1;1;50;20;1;323.76645149;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650951;1;2;1;50;20;1;323.76645149;20;1;;1;4;;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650952;1;1;1;50;20;1;247.61812945;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650952;1;2;1;50;20;1;247.61812945;20;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650952;1;3;1;50;20;1;247.61812945;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650953;1;1;1;50;20;1;125.17424958;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650954;1;1;1;50;20;1;290.8207955;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8650955;1;1;1;50;20;1;327.63865655;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650955;1;2;1;50;20;1;327.63865655;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650955;1;3;1;50;20;1;327.63865655;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650955;1;4;1;50;20;1;327.63865655;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650956;1;1;1;50;20;1;368.864895;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650956;1;2;1;50;20;1;368.864895;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650956;1;3;1;50;20;1;368.864895;20;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650957;1;1;1;50;20;1;158.97396986;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650959;1;1;1;50;20;1;261.00381088;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650959;1;2;1;50;20;1;261.00381088;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650960;1;1;1;50;20;1;192.76151179;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650961;1;1;1;50;20;1;333.41877999;20;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650961;1;2;1;50;20;1;333.41877999;20;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
