PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250626;06;2025;8239017;1;1;1;10;;1;529.3026129;70;1;1;1;39;8;1985;1;2;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250626;06;2025;8239017;1;2;1;10;;1;529.3026129;70;1;2;2;31;3;1994;2;2;;2;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239017;1;3;1;10;;1;529.3026129;70;1;3;2;15;6;2010;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20250626;06;2025;8239017;1;4;1;10;;1;529.3026129;70;1;2;1;7;2;2018;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250626;06;2025;8239018;1;1;1;10;;1;624.83584462;70;1;1;1;46;8;1978;1;2;;3;;1;;2;6;;;3;1;2;1;2;2;394500;4;4;4;4;4;4;4;4;1;2;;8;4;1039;5;1039;2;1;1
20250626;06;2025;8239018;1;2;1;10;;1;624.83584462;70;1;2;2;36;7;1988;2;2;;3;;2;2;2;5;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239018;1;3;1;10;;1;624.83584462;70;1;3;1;13;3;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239018;1;4;1;10;;1;624.83584462;70;1;1;2;7;7;2017;3;1;2;1;1;2;2;2;6;;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250626;06;2025;8239019;1;1;1;10;;1;368.55048526;70;1;1;2;49;6;1976;1;2;;2;;1;;2;1;800_02;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239019;1;2;1;10;;1;368.55048526;70;1;2;2;15;12;2009;3;1;1;2;;1;;2;1;800_02;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250626;06;2025;8239019;1;3;1;10;;1;368.55048526;70;1;3;2;24;7;2000;3;1;1;2;;1;;2;1;800_02;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;1;2;1
20250626;06;2025;8239019;1;4;1;10;;1;368.55048526;70;1;3;1;5;9;2019;8;1;3;2;;1;;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239019;1;5;1;10;;1;368.55048526;70;1;3;1;4;12;2020;8;1;3;2;;1;;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250626;06;2025;8239020;1;1;1;10;;1;661.78708263;70;1;1;1;49;7;1975;1;3;;2;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239020;1;2;1;10;;1;661.78708263;70;1;2;2;44;6;1980;2;2;;2;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250626;06;2025;8239020;1;3;1;10;;1;661.78708263;70;1;3;2;14;9;2010;3;1;2;1;1;1;;2;6;;;6;;;1;3;;;4;4;4;3;4;4;4;4;1;1;1;4;1;;;;;;
20250626;06;2025;8239020;1;4;1;10;;1;661.78708263;70;1;4;1;20;8;2004;3;1;2;1;1;1;;2;6;;;1;2;;1;3;;;4;4;4;3;4;4;4;4;1;2;;4;1;;;;2;1;1
20250626;06;2025;8239021;1;1;1;10;;1;583.6891186;70;1;1;1;51;4;1974;1;2;;3;;1;;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239021;1;2;1;10;;1;583.6891186;70;1;2;2;47;9;1977;2;2;;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250626;06;2025;8239021;1;3;1;10;;1;583.6891186;70;1;3;2;22;10;2002;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;8;315;2;;1;2;1
20250626;06;2025;8239021;1;4;1;10;;1;583.6891186;70;1;4;2;26;9;1998;3;1;2;1;1;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;415;5;415;1;2;1
20250626;06;2025;8239021;1;5;1;10;;1;583.6891186;70;1;4;2;6;9;2018;8;1;4;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;0;;;;;;
20250626;06;2025;8239022;1;1;1;10;;1;513.29118138;70;1;1;2;36;12;1988;1;2;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;1;2;1
20250626;06;2025;8239022;1;2;1;10;;1;513.29118138;70;1;2;2;16;11;2008;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250626;06;2025;8239022;1;3;1;10;;1;513.29118138;70;1;3;2;12;8;2012;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239023;1;1;1;10;;1;974.64242989;70;1;1;1;62;5;1963;1;3;;3;;1;;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239023;1;2;1;10;;1;974.64242989;70;1;2;2;56;8;1968;2;3;;2;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;1;2;1
20250626;06;2025;8239023;1;3;1;10;;1;974.64242989;70;1;3;2;21;2;2004;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;3;4;4;4;4;4;1;1;2;10;9;311;2;;1;2;1
20250626;06;2025;8239023;1;4;1;10;;1;974.64242989;70;1;4;1;19;12;2005;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;4;313;2;;2;1;1
20250626;06;2025;8239024;1;1;1;10;;1;1225.0504606;70;1;1;1;70;11;1954;1;3;;3;;1;;2;1;800_02;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239025;1;1;1;10;;1;891.00547981;70;1;1;1;69;2;1956;1;3;;3;;2;2;2;6;;;3;1;2;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250626;06;2025;8239025;1;2;1;10;;1;891.00547981;70;1;2;2;65;4;1960;2;3;;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250626;06;2025;8239025;1;3;1;10;;1;891.00547981;70;1;3;1;11;7;2013;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250626;06;2025;8239026;1;1;1;10;;1;960.20347661;70;1;1;2;64;11;1960;1;3;;3;;2;2;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239026;1;2;1;10;;1;960.20347661;70;1;2;1;67;9;1957;2;3;;3;;1;;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239027;1;1;1;10;;1;343.19648595;70;1;1;2;59;2;1966;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239027;1;2;1;10;;1;343.19648595;70;1;2;2;27;11;1997;3;1;1;2;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239027;1;3;1;10;;1;343.19648595;70;1;2;2;3;1;2022;8;1;2;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250626;06;2025;8239027;1;4;1;10;;1;343.19648595;70;1;4;2;25;6;1999;3;1;1;2;;2;2;2;6;;;4;;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239027;1;5;1;10;;1;343.19648595;70;1;4;1;6;6;2018;8;1;4;2;;2;2;2;6;;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;2;3;2;;;;;;
20250626;06;2025;8239028;1;1;1;10;;1;1225.0504606;70;1;1;1;62;5;1963;1;3;;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;3;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239029;1;1;1;10;;1;2005.62252;70;1;1;1;29;9;1995;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239029;1;2;1;10;;1;2005.62252;70;1;2;2;24;2;2001;2;2;;2;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239029;1;3;1;10;;1;2005.62252;70;1;2;2;1;2;2024;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239029;1;4;1;10;;1;2005.62252;70;1;4;1;24;10;2000;6;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20250626;06;2025;8239030;1;1;1;10;;1;607.60007877;70;1;1;2;37;8;1987;1;2;;2;;1;;1;5;;;2;1;2;1;3;;;4;4;3;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250626;06;2025;8239030;1;2;1;10;;1;607.60007877;70;1;2;1;37;7;1987;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250626;06;2025;8239030;1;3;1;10;;1;607.60007877;70;1;3;2;19;3;2006;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239030;1;4;1;10;;1;607.60007877;70;1;4;2;17;12;2007;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250626;06;2025;8239030;1;5;1;10;;1;607.60007877;70;1;5;2;13;7;2011;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239030;1;6;1;10;;1;607.60007877;70;1;1;1;9;11;2015;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;3;4;4;4;4;4;1;1;1;3;3;;;;;;
20250626;06;2025;8239031;1;1;1;10;;1;592.31526638;70;1;1;1;33;8;1991;1;2;;2;;1;;1;5;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239031;1;2;1;10;;1;592.31526638;70;1;2;1;11;10;2013;3;2;;1;1;1;;1;5;;;6;;;1;3;;;4;2;3;4;4;3;4;2;1;1;1;3;4;;;;;;
20250626;06;2025;8239032;1;1;1;10;;1;385.41840134;70;1;1;1;68;6;1956;1;2;;3;;1;;1;5;;;3;1;2;1;3;;;4;4;4;2;3;4;3;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239032;1;2;1;10;;1;385.41840134;70;1;2;2;66;10;1958;2;3;;3;;1;;1;5;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250626;06;2025;8239032;1;3;1;10;;1;385.41840134;70;1;3;2;44;12;1980;3;1;2;1;1;1;;1;5;;;3;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;619;7;619;1;2;1
20250626;06;2025;8239032;1;4;1;10;;1;385.41840134;70;1;4;1;41;11;1983;7;2;;3;;1;;1;5;;;3;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;613;5;613;2;1;1
20250626;06;2025;8239032;1;5;1;10;;1;385.41840134;70;1;3;1;7;12;2017;8;1;3;1;4;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250626;06;2025;8239033;1;1;1;10;;1;430.1968018;70;1;1;2;47;11;1977;1;3;;3;;1;;2;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239034;1;1;1;10;;1;584.31809342;70;1;1;1;68;12;1956;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250626;06;2025;8239034;1;2;1;10;;1;584.31809342;70;1;2;2;62;10;1962;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250626;06;2025;8239034;1;3;1;10;;1;584.31809342;70;1;3;1;30;12;1994;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250626;06;2025;8239034;1;4;1;10;;1;584.31809342;70;1;4;1;25;12;1999;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20250626;06;2025;8239034;1;5;1;10;;1;584.31809342;70;1;5;1;17;10;2007;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;;;
20250626;06;2025;8239034;1;6;1;10;;1;584.31809342;70;1;6;1;10;5;2015;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250626;06;2025;8239035;1;1;1;10;;1;374.63585032;70;1;1;2;58;5;1967;1;2;;3;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250626;06;2025;8239035;1;2;1;10;;1;374.63585032;70;1;2;1;55;4;1970;2;3;;3;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239035;1;3;1;10;;1;374.63585032;70;1;3;2;31;8;1993;3;1;1;1;2;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250626;06;2025;8239035;1;4;1;10;;1;374.63585032;70;1;4;2;13;6;2012;8;1;3;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250626;06;2025;8239035;1;5;1;10;;1;374.63585032;70;1;5;2;28;5;1997;3;1;1;1;2;2;2;1;5;;;4;;;1;3;;;4;4;4;1;3;4;1;3;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239035;1;6;1;10;;1;374.63585032;70;1;5;2;8;4;2017;8;1;5;2;;2;2;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250626;06;2025;8239035;1;7;1;10;;1;374.63585032;70;1;1;1;5;3;2020;8;2;;2;;2;2;2;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239036;1;1;1;10;;1;339.8348928;70;1;1;2;91;9;1933;1;3;;3;;1;;1;5;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239036;1;2;1;10;;1;339.8348928;70;1;2;1;96;1;1929;6;3;;3;;1;;1;5;;;5;;;1;3;;;3;3;1;1;3;2;2;2;1;2;;3;3;;;;2;1;1
20250626;06;2025;8239037;1;1;1;10;;1;375.30197062;70;1;1;1;62;4;1963;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239037;1;2;1;10;;1;375.30197062;70;1;2;2;50;5;1975;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239038;1;1;1;10;;1;597.47047922;70;1;1;2;27;12;1997;1;3;;3;;1;;1;6;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239038;1;2;1;10;;1;597.47047922;70;1;2;2;12;4;2013;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250626;06;2025;8239038;1;3;1;10;;1;597.47047922;70;1;1;1;2;11;2022;3;1;1;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239038;1;4;1;10;;1;597.47047922;70;1;1;1;2;11;2022;3;1;1;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239038;1;5;1;10;;1;597.47047922;70;1;5;1;29;11;1995;6;2;;2;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20250626;06;2025;8239039;1;1;1;10;;1;394.72972397;70;1;1;2;63;1;1962;1;3;;2;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250626;06;2025;8239040;1;1;1;10;;2;1478.6346937;70;1;1;2;44;9;1980;1;2;;3;;2;2;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250626;06;2025;8239040;1;2;1;10;;2;1478.6346937;70;1;2;1;43;4;1982;2;2;;3;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250626;06;2025;8239040;1;3;1;10;;2;1478.6346937;70;1;3;2;11;5;2014;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250626;06;2025;8239041;1;1;1;10;;2;1621.9122812;70;1;1;1;29;6;1995;1;2;;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239042;1;1;1;10;;2;1549.9704549;70;1;1;2;54;1;1971;1;2;;3;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250626;06;2025;8239042;1;2;1;10;;2;1549.9704549;70;1;1;1;71;6;1953;2;3;;3;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;1;4;1;2;2;;1;0;;;;2;1;1
20250626;06;2025;8239042;1;3;1;10;;2;1549.9704549;70;1;3;1;15;9;2009;3;1;1;1;2;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239042;1;4;1;10;;2;1549.9704549;70;1;4;2;10;2;2015;8;2;;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250626;06;2025;8239043;1;1;1;10;;2;1260.823345;70;1;1;2;58;3;1967;1;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239044;1;1;1;10;;2;1137.093865;70;1;1;2;27;10;1997;1;2;;3;;2;1;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8239044;1;2;1;10;;2;1137.093865;70;1;2;1;43;2;1982;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250626;06;2025;8239044;1;3;1;10;;2;1137.093865;70;1;1;1;5;9;2019;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239044;1;4;1;10;;2;1137.093865;70;1;1;1;4;12;2020;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239044;1;5;1;10;;2;1137.093865;70;1;1;1;2;9;2022;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239045;1;1;1;10;;2;1760.0078045;70;1;1;2;17;12;2007;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;;;
20250626;06;2025;8239045;1;2;1;10;;2;1760.0078045;70;1;2;1;25;4;2000;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239045;1;3;1;10;;2;1760.0078045;70;1;1;2;1;6;2023;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239046;1;1;1;10;;2;1173.7961461;70;1;1;2;38;6;1986;1;3;;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239046;1;2;1;10;;2;1173.7961461;70;1;2;2;15;12;2009;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239046;1;3;1;10;;2;1173.7961461;70;1;3;1;12;1;2013;3;1;1;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250626;06;2025;8239047;1;1;1;10;;2;1696.1995854;70;1;1;2;19;2;2006;1;2;;2;;1;;1;5;;;1;2;;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8239047;1;2;1;10;;2;1696.1995854;70;1;1;2;4;1;2021;3;1;1;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250626;06;2025;8239047;1;3;1;10;;2;1696.1995854;70;1;1;2;0;1;2025;3;1;1;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239048;1;1;1;10;;2;1990.3060447;70;1;1;2;22;12;2002;1;2;;2;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250626;06;2025;8239048;1;2;1;10;;2;1990.3060447;70;1;2;1;29;1;1996;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239048;1;3;1;10;;2;1990.3060447;70;1;1;2;6;3;2019;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20250626;06;2025;8239048;1;4;1;10;;2;1990.3060447;70;1;1;1;4;1;2021;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239049;1;1;1;10;;2;1347.6668029;70;1;1;2;30;5;1995;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250626;06;2025;8239049;1;2;1;10;;2;1347.6668029;70;1;2;1;44;4;1981;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239049;1;3;1;10;;2;1347.6668029;70;1;3;1;13;10;2011;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8239049;1;4;1;10;;2;1347.6668029;70;1;4;1;11;8;2013;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250626;06;2025;8239049;1;5;1;10;;2;1347.6668029;70;1;5;1;5;5;2020;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250626;06;2025;8239050;1;1;1;10;;2;1561.1976712;70;1;1;2;43;12;1981;1;2;;3;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250626;06;2025;8239050;1;2;1;10;;2;1561.1976712;70;1;2;1;51;4;1974;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8239050;1;3;1;10;;2;1561.1976712;70;1;3;1;10;3;2015;3;1;1;1;2;1;;1;5;;;6;;;1;3;;;4;4;4;2;2;3;3;4;2;1;1;3;2;;;;;;
20250626;06;2025;8239050;1;4;1;10;;2;1561.1976712;70;1;1;1;7;8;2017;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250626;06;2025;8239050;1;5;1;10;;2;1561.1976712;70;1;1;2;2;6;2022;3;1;1;1;2;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250626;06;2025;8239051;1;1;1;10;;2;2062.4407509;70;1;1;1;34;4;1991;1;2;;2;;1;;1;1;800_02;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8239051;1;2;1;10;;2;2062.4407509;70;1;2;2;12;12;2012;3;2;;1;1;1;;1;1;800_02;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250626;06;2025;8239051;1;3;1;10;;2;2062.4407509;70;1;3;1;9;3;2016;3;2;;1;1;1;;1;1;800_02;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250626;06;2025;8239051;1;4;1;10;;2;2062.4407509;70;1;1;2;3;2;2022;3;2;;1;1;1;;1;1;800_02;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250626;06;2025;8239052;1;1;1;10;;2;1506.9419251;70;1;1;2;62;6;1963;1;2;;2;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250626;06;2025;8239052;1;2;1;10;;2;1506.9419251;70;1;2;1;61;7;1963;2;2;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250626;06;2025;8239052;1;3;1;10;;2;1506.9419251;70;1;3;1;20;4;2005;3;1;1;1;2;1;;1;5;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;2;1;1
20250626;06;2025;8239052;1;4;1;10;;2;1506.9419251;70;1;4;2;40;5;1985;3;1;1;2;;1;;1;5;;;4;;;1;3;;;4;4;4;3;4;3;4;3;2;2;;1;0;;;;1;2;1
