PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250626;06;2025;8266692;1;2;1;60;11;1;1845.3372792;11;1;6621;1;2;1;;1;;1;;1;2;1;1;92;1;;1;1;1;1;3;1;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;42;2;;10;7;;1;;1;2;1;8;1;1;1;4;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;5;;1;1400000;66;6621;3321
20250626;06;2025;8266693;1;1;1;60;11;1;4221.3599144;11;1;6820;1;2;2;12;2;4;1;8010;1;2;1;1;72;1;;1;1;1;1;1;2;1480000;2;;1;68000;1;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;7;7;;1;;1;2;1;20;1;2;1;8;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;120;5;;1;1480000;68;6820;5414
20250626;06;2025;8266693;1;2;1;60;11;1;4221.3599144;11;1;7112;1;2;1;;1;;2;;1;2;1;1;72;1;;1;1;1;1;1;1;1370000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1250000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;40;2;;6;7;;1;;1;1;1;72;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;8;;1;1370000;71;7112;7212
20250626;06;2025;8266693;1;3;1;60;11;1;4221.3599144;11;1;8430;1;2;2;3;1;;1;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2550000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2550000;1;;3;;1;1;6;36;2;;36;;;10;2;;1;;1;1;2;2;1;2;1;6;12;6;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;;60;3;;1;2550000;86;8621;2635
20250626;06;2025;8266694;1;1;1;60;11;1;3666.8177893;11;1;4752;1;2;2;6;1;;2;;1;2;1;1;6;1;;1;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;750000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;40;2;;3;7;;1;;1;2;1;6;1;1;1;0;6;1;;1;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;1;1;1;1;2;2;1;1;5;;90;2;;1;1600000;47;4752;7221
20250626;06;2025;8266695;1;1;1;60;11;1;5573.9107111;11;1;910;1;2;1;;1;;1;;1;2;1;1;180;1;;1;1;1;1;1;2;5000000;9;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;1000000;1;1;5000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;38;2;;10;7;;1;;1;1;1;17;1;1;1;0;18;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;90;5;;1;5000000;09;0910;2141
20250626;06;2025;8266696;1;1;1;60;11;1;2676.5355087;11;1;8424;1;2;1;;1;;1;;1;1;1;1;54;2;;1;1;1;1;5;2;4500000;2;;2;;;2;;2;;2;;2;;1;98900;1;1;200000;1;1;60000;2;2;;;2;;;1;142900;1;1;5300000;1;3000000;1;3800000;1;1000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;4;1;1;1;24;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;;10;8;;1;4500000;84;8424;5413
20250626;06;2025;8266697;1;2;1;60;11;1;1797.0131239;11;1;2229;1;2;2;6;1;;1;;1;2;1;1;18;1;;1;1;1;1;1;2;1500000;2;;1;100000;1;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;51;;;10;7;;1;;1;1;1;20;1;1;1;6;1;1;;1;;2;;;;;;;;1;4;2;1;1;1;1;2;2;2;2;1;1;2;;2;1;1;2;1;2;1;1;5;;160;8;;1;1500000;22;2229;3341
20250626;06;2025;8266697;1;3;1;60;11;1;1797.0131239;11;1;4774;1;2;1;;1;;1;;1;2;1;1;7;1;;1;1;1;1;2;1;1370000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;6;7;;1;;2;;;;1;1;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;3;;1;1370000;47;4774;7126
20250626;06;2025;8266697;1;5;1;60;11;1;1797.0131239;11;1;2100;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;2;2;1370000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;8;7;;1;;1;1;1;15;1;1;1;0;21;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;5;;1;1370000;21;2100;9112
20250626;06;2025;8266698;1;1;1;60;11;1;2217.9663318;11;1;4711;2;;;;;;;;;;;;84;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;0;1;3;1;1;1;7;;;;;;;;;;;1;9800000;1;800000;7000000;400000;1000000;0;;;;;;;;;;;;;;;;;;1;1;2025;2;;600000;1;;3;;5;1;12;90;;;90;;;2;7;;3;;2;;;;2;2;1;0;72;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;3;;1;5;;1;600000;47;4711;5223
20250626;06;2025;8266698;1;2;1;60;11;1;2217.9663318;11;1;4711;2;;;;;;;;;;;;48;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15;2;;15;;;2;7;;2;;2;;;;2;2;1;48;2;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;3;;1;3;;1;;47;4711;5223
20250626;06;2025;8266699;1;1;1;60;11;1;2800.0843757;11;1;4921;1;2;2;11;1;;2;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;700000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;700000;1;;3;;1;2;9;30;1;;0;3;;9;4;;2;;2;;;;2;2;1;3;9;4;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;2;;14;3;;1;700000;49;4921;5112
20250626;06;2025;8266699;1;2;1;60;11;1;2800.0843757;11;1;4781;2;;;;;;;;;;;;144;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;1;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;10;2;2;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;3;9;;1;500000;47;4781;5211
20250626;06;2025;8266700;1;1;1;60;11;1;2781.8986321;11;1;4711;1;1;;;1;;1;;2;2;2;2;120;1;;1;1;2;2;1;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;2;7;;3;;2;;;;2;2;1;0;24;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;1;5;;1;800000;47;4711;5223
20250626;06;2025;8266700;1;2;1;60;11;1;2781.8986321;11;1;1410;1;2;1;;2;1;1;7820;1;2;1;1;60;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;38;2;;7;7;;1;;1;1;1;16;1;1;1;6;30;1;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;5;;90;5;;1;1423500;14;1410;8153
20250626;06;2025;8266702;1;1;1;60;11;1;3761.0351163;11;1;4921;1;2;1;;1;;1;;1;2;1;1;120;1;;1;2;1;1;5;2;1600000;2;;2;;;2;;2;;1;200000;2;;2;;;1;2000000;2;2;;;2;;;2;;;2;;;1;1550000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;20;1;1;1;0;30;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;7;;60;2;;1;1600000;49;4921;3511
20250626;06;2025;8266703;1;1;1;60;11;1;3462.9070763;11;1;5530;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;130000;2;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;96;;;96;;;2;7;;1;;1;1;1;4;1;1;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;2;1;1;1;2;2;2;1;5;;40;3;;1;1423500;55;5530;4224
20250626;06;2025;8266703;1;4;1;60;11;1;3462.9070763;11;1;5221;1;1;;;1;;2;;2;2;2;2;36;1;;1;1;1;1;1;2;840000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;36;1;;36;;;2;7;;2;;2;;;;2;2;1;0;24;4;;2;;2;;;;;;;;1;24;2;1;1;2;1;2;1;2;2;2;2;2;;2;1;2;2;2;2;2;1;5;;45;3;;1;840000;52;5221;5414
20250626;06;2025;8266704;1;1;1;60;11;1;4643.9274308;11;1;8530;1;2;1;;2;4;1;8413;1;1;1;1;180;2;;1;1;1;1;5;1;8000000;1;80000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;8000000;1;4000000;1;4000000;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;0;3;;10;7;;1;;1;3;1;21;1;1;1;0;48;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;20;5;;1;8000000;85;8530;2330
20250626;06;2025;8266705;1;1;1;60;11;1;3128.5339636;11;1;5611;1;1;;;1;;1;;2;2;2;2;18;1;;1;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;72;;;72;;;5;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;2;1;1;2;1;2;1;2;3;;10;5;;1;1600000;56;5611;3434
20250626;06;2025;8266708;1;1;1;60;11;1;4816.0926897;11;1;6412;1;2;1;;1;;1;;1;2;1;1;33;1;;1;1;1;1;3;1;12000000;1;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;12000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;1;;6;;1;1;1;4;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;2;2;2;;1;1;1;1;2;2;1;1;14;;;2;;1;12000000;64;6412;2512
20250626;06;2025;8266710;1;1;1;60;11;1;3881.8542643;11;1;2229;1;2;1;;1;;2;;1;2;1;1;260;1;;1;1;1;1;3;1;1600000;2;;1;84000;1;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;40;2;;10;7;;1;;1;2;1;28;1;1;1;0;2;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;1;;1;1600000;22;2229;8142
20250626;06;2025;8266710;1;2;1;60;11;1;3881.8542643;11;1;8220;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;3;2;1450000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;1;;1;;1;1;1;3;1;1;1;2;3;1;;13;HORARIOS;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;1;;1;1450000;82;8220;4222
20250626;06;2025;8266711;1;1;1;60;11;1;2972.1135557;11;1;5611;1;1;;;1;;2;;2;2;2;2;3;1;;1;1;1;1;1;2;560000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;48;;;40;2;;3;7;;2;;2;;;;2;2;1;9;5;1;;1;;2;;;;;;;;1;8;1;1;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;1;2;5;;30;2;;1;560000;56;5611;5131
20250626;06;2025;8266713;1;2;1;60;11;1;5588.6356449;11;1;4791;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2500000;1;;3;;3;2;12;10;2;;7;2;;1;1;;1;;1;2;1;25;2;2;1;24;1;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2500000;47;4791;5244
20250626;06;2025;8266714;1;1;1;60;11;1;4063.4365019;11;1;6920;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;3;1;12000000;1;870000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;12000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;40;2;;9;7;;6;;1;1;1;15;1;1;1;0;60;1;;8;;1;15;2411;6920;4;6000000;1;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;10;2;;1;18000000;69;6920;2411
20250626;06;2025;8266716;1;1;1;60;11;1;4063.4365019;11;1;2023;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;1;1;3;1;14000000;1;200000;2;;;2;;2;;2;;2;;1;320000;2;2;;;2;;;2;;;2;;;2;;;1;6800000;2;;2;;1;8300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;6;;1;1;1;10;1;1;1;0;34;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;2;;1;14000000;20;2023;2411
20250626;06;2025;8266717;1;3;1;60;11;1;2772.3163784;11;1;8413;1;2;2;12;1;;1;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;5000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;5000000;1;;3;;1;1;6;35;3;TIEMPO QUE REQUIERE LA LABOR;30;2;;10;7;;1;;1;1;2;5;1;1;1;24;36;1;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;3;;1;5000000;84;8413;2161
20250626;06;2025;8266719;1;1;1;60;11;1;4351.5215364;11;1;4711;1;2;1;;1;;1;;1;2;1;1;108;1;;1;1;1;1;1;2;1620000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;42;2;;4;7;;1;;1;1;1;12;1;1;1;0;4;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1620000;47;4711;4321
20250626;06;2025;8266719;1;3;1;60;11;1;4351.5215364;11;1;6820;1;2;1;;2;4;1;8010;1;2;1;1;11;1;;1;1;1;1;2;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;54;;;54;;;4;7;;1;;1;1;1;0;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;3;;1;2000000;68;6820;5414
20250626;06;2025;8266720;1;1;1;60;11;1;6238.6943533;11;1;4111;1;2;1;;1;;1;;1;2;1;1;18;1;;1;1;1;1;1;2;6300000;1;280000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6300000;2;;2;;1;300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;55;;;45;2;;10;7;;1;;1;1;1;18;1;1;1;12;96;1;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;5;;1;6300000;41;4111;2411
20250626;06;2025;8266720;1;2;1;60;11;1;6238.6943533;11;1;6010;1;2;1;;1;;1;;1;2;1;1;168;1;;1;1;1;1;5;1;23000000;1;3530000;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;20070000;1;1;12000000;2;;2;;1;5000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;1;;1;1;1;19;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;2;1;8;;30;2;;1;23000000;60;6010;1212
20250626;06;2025;8266721;1;1;1;60;11;1;4632.0305559;11;1;9700;1;1;;;1;;1;;2;2;2;2;12;3;;9;9;9;9;1;2;200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;4;2;;4;;;1;2;;3;;2;;;;2;2;1;60;5;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;200000;97;9700;5311
20250626;06;2025;8266727;1;1;1;60;11;1;2512.6243107;11;1;4921;1;2;1;;1;;1;;1;2;1;1;80;1;;1;1;1;1;2;1;1423500;2;;2;;;2;;2;;1;200000;2;;2;;;1;200000;2;1;51000;2;2;;;2;;;2;;;1;1450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;38;2;;8;4;;1;;1;2;1;20;1;1;1;12;12;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;25;1;;1;1423500;49;4921;8331
20250626;06;2025;8266727;1;2;1;60;11;1;2512.6243107;11;1;8211;1;2;1;;1;;1;;1;2;1;1;96;1;;1;1;1;1;2;1;2600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;51000;2;2;;;2;;;1;1000000;2;1;2600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;37;2;;10;1;;1;;1;1;1;10;1;1;1;0;120;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;2600000;82;8211;4214
20250626;06;2025;8266729;1;1;1;60;11;1;4313.1714048;11;1;8424;1;2;1;;1;;1;;1;1;1;1;120;2;;9;9;9;9;5;2;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;7;;1;;1;2;1;15;1;1;1;24;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;5;;1;;84;8424;2611
20250626;06;2025;8266730;1;1;1;60;11;1;4373.6916243;11;1;9004;2;;;;;;;;;;;;420;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;3;1;1;1;7;;;;;;;;;;;1;99;1;8000000;0;0;98;0;;;;;;;;;;;;;;;;;;1;1;2024;1;1;;1;;3;;3;2;12;70;;;70;;;3;7;;1;;1;2;2;33;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;1;2;;1;;90;9004;2166
20250626;06;2025;8266732;1;1;1;60;11;1;4954.5872987;11;1;1410;1;1;;;1;;2;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;4;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;2;6;20;1;;20;;;2;7;;2;;2;;;;2;2;1;12;8;1;;11;;2;;;;;;;;1;20;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;;10;3;;1;600000;14;1410;8153
20250626;06;2025;8266732;1;2;1;60;11;1;4954.5872987;11;1;5320;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;1;2;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;36;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;15;3;;1;1000000;53;5320;9621
20250626;06;2025;8266733;1;1;1;60;11;1;5410.7923067;11;1;2731;1;1;;;1;;1;;2;2;2;2;3;1;;1;1;1;9;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;50;;;18;1;;3;7;;2;;2;;;;2;2;1;2;4;1;;3;;2;;;;;;;;1;10;2;2;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;3;;1;1500000;27;2731;8212
